p0385-p0195,1.249296524304331,0.223,2
p0211-p0362,1.597007861289055,0.211,2
p0023-p0073,1.314457159755542,0.183,2
p0010-p0155,1.281093400529601,0.272,2
p0175-p0391,0.7470778881015756,0.778,2
p0215-p0265,1.0928658016556805,0.501,2
p0397-p0355,2.4356841143353987,0.012,2
p0172-p0196,1.5919038004078214,0.047,2
p0119-p0210,0.9368172405009577,0.586,2
p0192-p0178,0.44635536556597927,0.882,2
p0015-p0239,1.6806529819298395,0.046,2
p0250-p0383,1.2891827996264493,0.318,2
p0182-p0150,1.103182282052069,0.561,2
p0029-p0097,1.8462762548782077,0.024,2
p0315-p0012,1.4969609631516447,0.202,2
p0097-p0376,2.055338218522852,0.015,2
p0076-p0149,1.681750186479596,0.075,2
p0179-p0115,1.2474683624519134,0.355,2
p0091-p0019,1.1673436610526295,0.356,2
p0267-p0194,1.04069073679505,0.527,2
p0045-p0170,1.5781697429786916,0.091,2
p0103-p0339,2.1461555275426694,0.022,2
p0020-p0065,0.7115037265316206,0.805,2
p0269-p0081,1.2386253850731754,0.293,2
p0052-p0002,0.7517794979510544,0.772,2
p0303-p0310,1.7978404299880428,0.042,2
p0038-p0179,1.005687292669787,0.473,2
p0072-p0312,2.6127522426116427,0.083,2
p0019-p0265,0.7023088865036144,0.758,2
p0247-p0267,0.8253631040407284,0.65,2
p0257-p0333,-0.22022355749052952,0.945,2
p0096-p0129,1.363441704884355,0.223,2
p0362-p0180,1.5554796095731342,0.166,2
p0173-p0012,1.6712322429877686,0.125,2
p0293-p0280,2.264079201170225,0.004,2
p0347-p0067,1.3244595757338327,0.206,2
p0146-p0132,1.4775845708940099,0.144,2
p0113-p0048,1.5430164211110673,0.071,2
p0369-p0233,1.210998375684232,0.279,2
p0289-p0263,0.7506991926833947,0.721,2
p0142-p0145,1.1934069080451788,0.266,2
p0384-p0298,0.9269417631474991,0.564,2
p0338-p0134,1.60825976885418,0.156,2
p0010-p0104,1.3175454611545152,0.225,2
p0200-p0244,0.7024517348704227,0.81,2
p0204-p0279,1.441547182958453,0.151,2
p0175-p0070,1.6998651608709667,0.038,2
p0266-p0226,0.5487255819555142,0.858,2
p0050-p0370,1.380890903688882,0.268,2
p0222-p0135,1.8337057555658625,0.088,2
p0299-p0273,1.0265465028758272,0.439,2
p0135-p0014,1.4747539054089203,0.109,2
p0292-p0209,1.520773685147716,0.035,2
p0116-p0265,1.5583468177696218,0.143,2
p0117-p0303,1.3038011499513402,0.259,2
p0082-p0229,0.5856951777675617,0.766,2
p0381-p0227,0.4659358526042215,0.889,2
p0228-p0319,0.4865756458928555,0.826,2
p0090-p0088,0.9887260304342873,0.547,2
p0316-p0000,1.1270110193895329,0.38,2
p0293-p0208,3.011636639297891,0.003,2
p0221-p0163,1.4182192921013315,0.129,2
p0306-p0005,1.587540546636306,0.14,2
p0088-p0297,2.8741205551764772,0.002,2
p0183-p0011,1.5551561031655794,0.145,2
p0195-p0303,1.486377320190012,0.109,2
p0268-p0143,2.0534094914578285,0.016,2
p0111-p0274,1.2087056400267302,0.39,2
p0006-p0257,0.9375329571437251,0.602,2
p0392-p0141,1.5831482090489555,0.125,2
p0313-p0035,1.7060336674815086,0.103,2
p0091-p0122,0.7577685701715748,0.662,2
p0267-p0360,-0.3127363444575837,0.92,2
p0017-p0391,1.2709085038490238,0.239,2
p0194-p0321,1.6425213576757232,0.117,2
p0111-p0383,1.2176457899423372,0.258,2
p0042-p0111,1.2358731919856873,0.235,2
p0262-p0126,0.7334828459827447,0.698,2
p0313-p0101,1.0073703137536125,0.55,2
p0389-p0350,1.272561191143912,0.243,2
p0119-p0310,1.4694782518277445,0.095,2
p0009-p0392,1.1691744916426738,0.411,2
p0182-p0346,1.4470995811850271,0.272,2
p0326-p0100,2.1460810155217107,0.006,2
p0231-p0307,-0.36211760356508843,0.981,2
p0365-p0226,0.6842731314736312,0.745,2
p0242-p0128,1.2951077457622187,0.296,2
p0248-p0102,1.4473881994306628,0.197,2
p0377-p0164,1.0421143525636434,0.471,2
p0102-p0013,0.9863878223157051,0.52,2
p0394-p0345,0.40511966535823396,0.784,2
p0033-p0037,0.9698215472961942,0.543,2
p0361-p0253,1.2856126341638523,0.387,2
p0112-p0295,1.3209129149893135,0.297,2
p0238-p0120,2.1199030534328376,0.028,2
p0037-p0291,1.421957212599881,0.11,2
p0150-p0167,1.0040853544747896,0.55,2
p0291-p0031,1.7208106187501213,0.053,2
p0072-p0363,2.019475290486364,0.112,2
p0372-p0319,0.5048626524055458,0.762,2
p0325-p0176,0.7521366616191123,0.734,2
p0165-p0280,1.2782103874915136,0.19,2
p0390-p0370,1.4190370833181578,0.215,2
p0176-p0334,0.5126682785000614,0.881,2
p0213-p0114,1.2103925097709207,0.265,2
p0194-p0085,1.4658894796302586,0.101,2
p0270-p0397,1.7356044906987036,0.023,2
p0282-p0022,0.9500267595408176,0.573,2
p0080-p0147,1.2461571472868047,0.398,2
p0383-p0201,0.7527295123570528,0.662,2
p0214-p0144,1.2739008998230876,0.235,2
p0385-p0163,1.5387638810751003,0.049,2
p0312-p0208,2.3692776742656174,0.112,2
p0327-p0086,1.9972299043029345,0.02,2
p0049-p0100,1.290657612024032,0.173,2
p0338-p0107,1.7891678323093285,0.053,2
p0063-p0108,1.2452020076517643,0.247,2
p0156-p0190,1.5665387330652805,0.051,2
p0069-p0345,1.253979167504612,0.383,2
p0097-p0247,1.427563210605704,0.16,2
p0372-p0311,0.6710486122000595,0.684,2
p0244-p0365,1.3098906863611983,0.225,2
p0333-p0017,2.042681954933028,0.058,2
p0122-p0042,0.9783815059701975,0.53,2
p0367-p0069,1.7016021821700595,0.122,2
p0050-p0111,0.8196365996249605,0.667,2
p0325-p0097,1.6312071576822105,0.099,2
p0284-p0291,1.4915405739386227,0.175,2
p0146-p0125,0.6968413797781672,0.813,2
p0381-p0037,1.143349053021717,0.368,2
p0060-p0097,1.4621181394035017,0.109,2
p0085-p0018,1.3777146636052904,0.115,2
p0290-p0071,1.347552517864195,0.297,2
p0170-p0096,1.6322588452257205,0.115,2
p0036-p0161,1.0419971485041846,0.468,2
p0345-p0300,1.4097629704053367,0.313,2
p0001-p0049,1.4137098359155276,0.145,2
p0198-p0214,1.9620218327636294,0.089,2
p0042-p0334,1.0074415705934465,0.512,2
p0334-p0172,1.0602311473742871,0.43,2
p0089-p0127,1.4881151587951849,0.061,2
p0307-p0303,1.475390124694795,0.194,2
p0294-p0284,1.3623767730194019,0.307,2
p0107-p0305,1.685426672022131,0.126,2
p0044-p0193,1.84524915065411,0.015,2
p0346-p0109,2.1546061778999093,0.026,2
p0348-p0148,1.1942455985917944,0.32,2
p0368-p0262,0.6056664005079431,0.749,2
p0098-p0293,1.2610896775809717,0.303,2
p0041-p0271,1.281776750459865,0.193,2
p0375-p0214,0.7787490176991546,0.715,2
p0355-p0072,1.5431282888062405,0.122,2
p0163-p0196,1.7478976847554017,0.037,2
p0106-p0079,1.1823644495145258,0.284,2
p0340-p0069,1.0867925792369328,0.452,2
p0009-p0021,0.9643610616785273,0.552,2
p0358-p0173,1.4699641312001355,0.167,2
p0247-p0347,1.013956457632086,0.447,2
p0018-p0005,1.6574969035269993,0.029,2
p0012-p0332,1.4949313867285423,0.135,2
p0013-p0283,1.1540953198370785,0.274,2
p0375-p0142,2.2669652696590252,0.014,2
p0190-p0127,1.4940867184131321,0.076,2
p0266-p0019,0.8618926075195932,0.657,2
p0371-p0391,-0.04067918266462882,0.979,2
p0012-p0017,1.3591262406901534,0.243,2
p0268-p0174,1.8412131766204662,0.042,2
p0101-p0007,1.1918200794583649,0.296,2
p0221-p0147,1.4033165073263816,0.183,2
p0031-p0128,2.1442300264436365,0.025,2
p0367-p0140,1.0011514482349804,0.515,2
p0327-p0078,1.3884883851798833,0.115,2
p0283-p0007,1.3842643195927178,0.17,2
p0165-p0181,0.9405498344710413,0.56,2
p0127-p0253,1.6797518481793594,0.11,2
p0134-p0017,1.3036037061345351,0.263,2
p0200-p0327,0.8200121110539634,0.715,2
p0066-p0227,0.4505009465869852,0.899,2
p0378-p0138,0.8679678943102807,0.64,2
p0369-p0034,1.1461896832219867,0.339,2
p0237-p0037,1.0225181460547388,0.51,2
p0156-p0220,1.0893406701601924,0.398,2
p0361-p0161,0.8272431592606709,0.678,2
p0301-p0232,0.05410020382862108,0.965,2
p0352-p0310,1.2085459881545273,0.403,2
p0089-p0298,0.7610333154651364,0.718,2
p0198-p0041,1.3403656145071474,0.325,2
p0021-p0047,1.3147650968526887,0.23,2
p0026-p0180,1.0150975293268099,0.476,2
p0199-p0283,1.3887208892354692,0.252,2
p0193-p0151,1.2246932013027245,0.276,2
p0132-p0047,1.47930581431995,0.117,2
p0264-p0365,1.1707644772715362,0.315,2
p0323-p0265,0.9782836864053415,0.519,2
p0032-p0160,1.603035660095042,0.056,2
p0041-p0335,0.9327935156448461,0.563,2
p0111-p0032,0.8646468439703695,0.624,2
p0183-p0143,1.199353305430349,0.297,2
p0383-p0117,0.8693259844738311,0.632,2
p0164-p0356,0.1612040632148915,0.916,2
p0317-p0004,1.1974208956628614,0.295,2
p0105-p0187,2.1650501340611257,0.081,2
p0007-p0228,1.7151902214556982,0.068,2
p0181-p0069,1.714148821203743,0.072,2
p0209-p0348,1.6165052728169955,0.051,2
p0199-p0220,1.075996823082186,0.546,2
p0369-p0177,1.9089810212570524,0.023,2
p0054-p0333,0.8057254213082456,0.666,2
p0133-p0184,1.478826252550923,0.177,2
p0238-p0256,1.6115434351656823,0.121,2
p0392-p0249,1.7184957268736434,0.149,2
p0300-p0124,1.0197021374333022,0.436,2
p0042-p0397,1.68084117192818,0.036,2
p0338-p0002,1.4282131990793479,0.162,2
p0214-p0346,1.7494740436303091,0.113,2
p0179-p0102,0.6632483322658669,0.853,2
p0159-p0120,1.7293394768606454,0.093,2
p0362-p0248,1.745651894221944,0.163,2
p0116-p0223,1.8821444917097423,0.034,2
p0153-p0368,1.246052485240235,0.303,2
p0197-p0352,0.8678123278541386,0.611,2
p0139-p0115,1.428385416206291,0.226,2
p0157-p0194,1.1954301270917176,0.314,2
p0234-p0035,1.7299337888212356,0.059,2
p0079-p0227,-0.44052056164420844,0.988,2
p0034-p0274,1.1008649411752442,0.476,2
p0347-p0061,1.8168021042172793,0.032,2
p0002-p0316,0.9237721428644365,0.587,2
p0291-p0335,1.34469438684059,0.183,2
p0076-p0043,1.5347995821818703,0.061,2
p0120-p0157,1.7315392819503428,0.064,2
p0048-p0350,0.9786311609640276,0.548,2
p0003-p0195,1.0132147181501931,0.519,2
p0150-p0129,1.0628135547738093,0.519,2
p0189-p0263,1.4707762787228662,0.177,2
p0386-p0122,0.7509875791332333,0.704,2
p0323-p0080,1.2431501317549243,0.368,2
p0074-p0081,1.7318807051526899,0.063,2
p0262-p0034,0.8089394579392977,0.65,2
p0228-p0202,2.0793012931981387,0.021,2
p0142-p0384,1.1651481998096131,0.394,2
p0263-p0002,1.0153460218295254,0.506,2
p0071-p0129,0.7766815800575959,0.663,2
p0241-p0354,1.7482384442503338,0.049,2
p0144-p0351,0.4832783804202009,0.882,2
p0113-p0286,1.398235898342945,0.171,2
p0192-p0342,1.742747093137212,0.131,2

p0170-p0043,1.1007810041265722,0.441,2
p0267-p0379,1.413647786043358,0.274,2
p0065-p0372,-0.6415799347582309,0.964,2
p0339-p0362,1.454693693314711,0.257,2
p0131-p0358,0.9579148124626514,0.561,2
p0279-p0203,0.44332597934963025,0.848,2
p0196-p0352,1.5855862443517728,0.187,2
p0018-p0034,1.7710848316323495,0.028,2
p0148-p0293,1.4026331174049254,0.224,2
p0191-p0257,1.6761698190331114,0.13,2
p0020-p0289,0.7095178970103319,0.763,2
p0203-p0022,1.170109524523164,0.356,2
p0305-p0231,1.6172606518528934,0.145,2
p0295-p0320,1.6058412681665766,0.14,2
p0124-p0131,0.7461834015843098,0.689,2
p0182-p0361,0.5047072523689107,0.876,2
p0164-p0397,1.5215041571504293,0.12,2
p0056-p0127,1.3540378848921628,0.16,2
p0321-p0256,1.3721328155305328,0.222,2
p0278-p0028,1.1158886852175038,0.449,2
p0157-p0038,0.7247128317831688,0.805,2
p0125-p0264,0.7636913524922417,0.794,2
p0001-p0046,0.8110496846100017,0.679,2
p0392-p0360,1.477259330994217,0.21,2
p0152-p0242,1.3957901198408682,0.21,2
p0269-p0397,2.008791925666869,0.027,2
p0394-p0178,0.07884245048118811,0.904,2
p0008-p0126,0.915903787419514,0.567,2
p0238-p0073,2.124184558217565,0.026,2
p0085-p0157,0.8398538705955173,0.679,2
p0143-p0269,1.9209935123631021,0.046,2
p0316-p0181,1.0436328217774555,0.465,2
p0365-p0287,1.4586277431825863,0.198,2
p0380-p0362,1.2291608933092248,0.386,2
p0385-p0003,1.3501086147902828,0.161,2
p0396-p0090,1.0758200943929432,0.426,2
p0048-p0076,1.6682445234469263,0.046,2
p0244-p0026,0.8139934571352826,0.695,2
p0339-p0344,0.7364212225317128,0.74,2
p0386-p0166,1.073927932734521,0.524,2
p0066-p0294,1.0968067147937055,0.492,2
p0390-p0305,2.0146297267752318,0.082,2
p0128-p0244,1.6002387109093485,0.121,2
p0163-p0363,2.4104752732828345,0.048,2
p0025-p0382,1.3864199503146024,0.127,2
p0379-p0190,1.3975725616254655,0.26,2
p0148-p0037,1.0335895038009644,0.463,2
p0288-p0058,1.3017735319095072,0.239,2
p0165-p0097,2.0458914426832155,0.011,2
p0385-p0239,1.3220957104321291,0.169,2
p0132-p0140,1.5833217987859145,0.077,2
p0253-p0216,1.5723945769836813,0.26,2
p0216-p0237,0.6972092905892285,0.75,2
p0098-p0333,0.8994882795349914,0.616,2
p0168-p0136,1.15807412078765,0.396,2
p0138-p0092,1.7715209898729882,0.035,2
p0134-p0347,0.9830637010843396,0.477,2
p0186-p0299,1.4085792932386056,0.103,2
p0252-p0135,1.5188163787577662,0.06,2
p0062-p0304,0.6002248538236344,0.826,2
p0371-p0176,1.0486203399109832,0.454,2
p0395-p0096,1.3247025939218031,0.251,2
p0305-p0191,1.6136242447128384,0.222,2
p0005-p0303,1.7699211222168945,0.041,2
p0389-p0239,1.3120692688538123,0.219,2
p0100-p0048,1.5154192069302168,0.081,2
p0293-p0049,1.6410453242503753,0.099,2
p0339-p0313,1.9596160022638824,0.064,2
p0198-p0350,0.9589622753734663,0.549,2
p0149-p0371,0.682199226203747,0.759,2
p0169-p0373,0.9093556893845381,0.583,2
p0384-p0198,1.1765561039574084,0.411,2
p0049-p0096,1.4768371757747025,0.13,2
p0096-p0006,1.6833639879410895,0.092,2
p0208-p0001,1.871197830627978,0.083,2
p0047-p0075,1.4024446838066718,0.117,2
p0231-p0208,0.3277938165004295,0.867,2
p0373-p0171,0.2538247568158522,0.896,2
p0326-p0171,1.7928044896913875,0.069,2
p0264-p0370,1.309952201770821,0.338,2
p0305-p0071,1.246824321561635,0.28,2
p0012-p0342,1.9273769788505957,0.108,2
p0202-p0142,1.9285301923748879,0.048,2
p0166-p0357,0.6574956356712254,0.797,2
p0171-p0268,1.1879974269325724,0.29,2
p0346-p0028,2.0501356008274674,0.023,2
p0219-p0132,0.9245141093803818,0.586,2
p0361-p0310,1.2463303907400967,0.255,2
p0164-p0199,0.9233431784553352,0.595,2
p0327-p0150,1.6286302387556035,0.09,2
p0376-p0040,1.6476623804984805,0.092,2
p0318-p0190,2.296102356043646,0.032,2
p0370-p0132,1.5645061938632965,0.138,2
p0002-p0366,0.8835381968496829,0.615,2
p0371-p0096,1.2298510397589275,0.287,2
p0266-p0221,1.5095065656177598,0.101,2
p0246-p0294,1.737151722345797,0.192,2
p0378-p0319,0.6682304267182707,0.756,2
p0230-p0175,1.5486407046975113,0.179,2
p0291-p0204,0.9235377762653493,0.537,2
p0117-p0157,0.5414418214241788,0.888,2
p0379-p0192,0.39019932070444135,0.815,2
p0190-p0165,1.439150029304252,0.143,2
p0183-p0310,1.9008312066609494,0.044,2
p0076-p0164,0.95696634471923,0.561,2
p0162-p0395,0.5310400480749379,0.822,2
p0202-p0004,1.6786643769972125,0.114,2
p0025-p0119,1.5233354848548772,0.095,2
p0339-p0265,1.66058738761559,0.199,2
p0208-p0000,0.7863360510160851,0.706,2
p0000-p0019,0.9041299408342285,0.625,2
p0242-p0124,1.0769260786960262,0.48,2
p0259-p0045,1.5868159326898785,0.149,2
p0105-p0246,1.4516692164556493,0.281,2
p0121-p0189,2.028824172405099,0.045,2
p0285-p0159,1.305038957639449,0.351,2
p0262-p0222,0.8148481669457905,0.639,2
p0077-p0373,0.4599096445443784,0.84,2
p0224-p0028,0.297371961523515,0.932,2
p0012-p0135,1.6551886350858387,0.086,2
p0259-p0024,1.6779250625256628,0.139,2
p0128-p0272,1.0806860066672568,0.459,2
p0022-p0307,1.0000127288627092,0.559,2
p0244-p0321,1.2562062256909008,0.342,2
p0365-p0129,0.630077077153789,0.712,2
p0320-p0100,1.1304747633845957,0.337,2
p0113-p0133,1.2472798579546351,0.243,2
p0384-p0283,0.9613081800991299,0.559,2
p0143-p0279,1.6976258330457736,0.079,2
p0049-p0165,1.1151014795444012,0.385,2
p0323-p0295,0.8121240754698714,0.661,2
p0222-p0000,1.1376839067267615,0.404,2
p0091-p0068,0.9361872979316187,0.517,2
p0113-p0204,1.4482643179280157,0.111,2
p0378-p0137,1.4879937166346509,0.177,2
p0091-p0052,1.1562685542485216,0.419,2
p0153-p0120,1.8526706981204994,0.051,2
p0087-p0040,0.528382968764365,0.887,2
p0030-p0325,2.2530299406704417,0.02,2
p0143-p0164,1.7349910156268264,0.065,2
p0399-p0044,1.3841442116811995,0.138,2
p0309-p0340,2.6449606363849893,0.028,2
p0184-p0010,1.1029844679931753,0.379,2
p0198-p0140,1.389812628164722,0.327,2
p0097-p0301,0.8599260529573898,0.676,2
p0355-p0254,1.1858714286226157,0.318,2
p0153-p0399,1.8016262413078907,0.024,2
p0039-p0068,1.8851400705675467,0.012,2
p0113-p0019,1.1428144109168596,0.355,2
p0125-p0205,0.6275656178498142,0.827,2
p0204-p0315,0.9889016266211943,0.529,2
p0160-p0153,1.872376714657915,0.04,2
p0036-p0000,1.1631699900748018,0.295,2
p0390-p0031,1.6029247658045813,0.105,2
p0062-p0164,1.4049733361146484,0.161,2
p0294-p0241,1.4920835375620984,0.243,2
p0134-p0004,0.8443499417127388,0.618,2
p0288-p0133,1.3485022731560967,0.258,2
p0077-p0361,0.8230526395754449,0.647,2
p0147-p0271,2.1141628339022294,0.014,2
p0114-p0229,1.9581514804200753,0.053,2
p0362-p0065,1.3674984648305921,0.272,2
p0355-p0036,0.9365201349996697,0.599,2
p0309-p0398,3.313220350566851,0.01,2
p0027-p0398,1.3878464263993735,0.221,2
p0389-p0290,1.4545178886570516,0.242,2
p0092-p0252,1.8190573942078276,0.031,2
p0339-p0350,1.8994529056158724,0.076,2
p0048-p0028,1.0056904361834624,0.555,2
p0078-p0070,1.7513599489744045,0.021,2
p0290-p0164,0.92370020966106,0.582,2
p0027-p0084,1.1648751665405404,0.339,2
p0132-p0030,1.5121977796619572,0.098,2
p0081-p0000,0.5057638473721064,0.907,2
p0339-p0134,1.3442888334882903,0.311,2
p0101-p0208,2.7438476669516105,0.002,2
p0063-p0031,1.265088537527521,0.184,2
p0102-p0360,0.6671847928477136,0.76,2
p0368-p0131,1.2096717442489715,0.326,2
p0034-p0282,0.9474239225803479,0.572,2
p0149-p0191,0.9301879919756048,0.565,2
p0049-p0283,1.2713989617996087,0.181,2
p0335-p0264,1.0372243076233323,0.469,2
p0386-p0367,0.5454906240007676,0.753,2
p0174-p0263,1.0823188208724264,0.449,2
p0206-p0384,1.272231687112667,0.315,2
p0061-p0147,2.633941669636234,0.006,2
p0395-p0316,1.0617823666012753,0.44,2
p0394-p0371,-0.05708587938839089,0.939,2
p0018-p0144,1.17594041014511,0.301,2
p0372-p0033,-0.42650660441876886,0.956,2
p0249-p0379,1.4098821781810633,0.367,2
p0193-p0058,1.4019840911663008,0.131,2
p0165-p0034,1.4173307119408476,0.153,2
p0244-p0180,1.046235397561789,0.424,2
p0314-p0043,0.7000063541219501,0.791,2
p0160-p0108,1.8903873791312815,0.034,2
p0246-p0070,2.218650837440416,0.049,2
p0362-p0193,1.4209125518005283,0.232,2
p0098-p0014,1.1180877842728516,0.32,2
p0355-p0210,0.54783254676761,0.841,2
p0220-p0179,0.5445071375830637,0.844,2
p0185-p0143,1.3089674077542528,0.316,2
p0210-p0289,0.41059710182341014,0.86,2
p0217-p0236,1.3050451077136789,0.249,2
p0388-p0114,0.5779715867009516,0.791,2
p0311-p0347,2.0234312417300746,0.04,2
p0334-p0345,0.5198581361614703,0.77,2
p0184-p0398,1.0952123862576235,0.392,2
p0170-p0115,1.7244082005194048,0.091,2
p0073-p0165,1.5674173838659315,0.063,2
p0034-p0234,1.9719477639447534,0.024,2
p0178-p0325,0.28991161846094116,0.908,2
p0166-p0109,1.3781403531974494,0.104,2
p0009-p0028,0.8561728950358977,0.692,2
p0139-p0300,0.8319839173027798,0.666,2
